,label1,centroid0,centroid1,area,minoraxislength,majoraxislength,eccentricity,minintensity,maxintensity,meanintensity,feretdiametermax,bbox01,bbox11,bbox21,bbox31,meanintensityfrangi,minintensityfrangi,maxintensityfrangi,type,lblpred1,label2,lblpred2,bbox02,bbox12,bbox22,bbox32,lblpred,plate,well,ImageNumber
2,5,1818.582129963899,1059.3294223826715,1108,26.23088154240711,54.04052378503616,0.8742961870679505,2138,7321,4148.178700361011,54.230987451824994,1793,1044,1844,1075,0.0106923964829461,0,0,RES,P,3.0,P,1793.0,1044.0,1844.0,1075.0,P,F1,1,5
3,6,2200.617957746479,1631.237676056338,568,25.561343150992343,29.654318357660937,0.5069472261365893,2768,8757,5373.172535211268,31.32091952673165,2186,1615,2216,1643,0.0230462488846124,0,0,RES,N,4.0,P,2186.0,1612.0,2232.0,1643.0,P,F1,1,5
4,8,2220.8417085427136,1623.1658291457286,398,19.97263445738781,27.07391186304932,0.6751201993644983,2548,8986,5601.595477386934,29.73213749463701,2211,1612,2232,1640,0.0203320475098371,0,0,RES,N,4.0,P,2186.0,1612.0,2232.0,1643.0,N,F1,1,5
5,10,2322.167857142857,2022.7142857142856,280,14.855704361734434,24.91602400059804,0.8028129723301782,3483,9568,7310.653571428571,27.073972741361768,2310,2015,2337,2031,0.0389462803255961,0,0,RES,N,5.0,P,2310.0,1988.0,2340.0,2031.0,P,F1,1,5
6,12,2328.0034542314334,2002.2487046632125,579,25.09364608805715,31.1596186487092,0.5928324300336101,3991,10578,7237.785837651123,32.89376840679705,2312,1988,2340,2019,0.0346273300503684,0,0,RES,N,5.0,P,2310.0,1988.0,2340.0,2031.0,N,F1,1,5
7,13,2344.5190311418687,3999.9515570934254,289,17.827779194695363,21.179957847274512,0.5399006679253645,2201,7456,6262.519031141868,22.13594362117865,2335,3990,2353,4011,0.0099130203598193,0,0,RES,N,7.0,N,2335.0,3990.0,2353.0,4011.0,N,F1,1,5
8,14,2356.638263665595,480.5385852090032,622,15.39468468616664,53.92932172813234,0.9583905108659,5737,6301,6057.680064308682,50.24937810560445,2334,461,2377,498,0.0,0,0,RES,N,6.0,N,2334.0,428.0,2412.0,498.0,N,F1,1,5
9,15,2377.803571428572,465.0,112,10.840360221729489,19.6435547527521,0.8339412159756235,5644,6117,5962.026785714285,20.024984394500787,2372,455,2387,475,0.0,0,0,RES,N,6.0,N,2334.0,428.0,2412.0,498.0,N,F1,1,5
10,16,2382.68,458.704,125,11.606606090999476,14.763415561731437,0.6180058471933404,5543,6018,5908.592,15.811388300841896,2378,450,2391,465,0.0,0,0,RES,N,6.0,N,2334.0,428.0,2412.0,498.0,N,F1,1,5
11,17,2397.2872807017543,443.7127192982456,456,16.12470215413148,37.02183371855139,0.9001665978434928,5481,6071,5847.153508771929,35.34119409414458,2383,428,2412,460,0.0,0,0,RES,N,6.0,N,2334.0,428.0,2412.0,498.0,N,F1,1,5
12,18,2470.07890625,2684.45703125,1280,32.76905929788279,50.32814413998981,0.7589850591330176,6028,11812,9302.9046875,50.60632371551998,2447,2666,2494,2703,0.0344049333546335,0,0,RES,P,8.0,P,2447.0,2666.0,2494.0,2703.0,P,F1,1,5
13,19,2479.2331525948875,494.3671572424477,1291,33.11440067583443,50.155058535274485,0.751054251513204,3287,6507,4555.182029434547,53.009433122794285,2460,473,2500,517,0.0041495029416173,0,0,RES,P,9.0,P,2460.0,473.0,2500.0,517.0,P,F1,1,5
14,20,2484.259063941991,296.77785102175346,1517,32.7792347055853,62.772452731903634,0.8528283216589412,3456,6385,4753.640738299275,64.03124237432849,2462,267,2513,318,0.003927921490038,0,0,RES,P,10.0,P,2462.0,267.0,2513.0,318.0,P,F1,1,5
15,21,2514.0579297245963,3626.958214624881,1053,31.076352613907485,43.28011358514736,0.6960137596338238,3912,9765,7078.4330484330485,43.56604182158393,2496,3606,2532,3647,0.0307086503976252,0,0,RES,P,11.0,P,2496.0,3606.0,2532.0,3647.0,P,F1,1,5
16,22,2575.9563492063494,1818.508928571429,1008,29.692498443752225,43.39087713832749,0.7291979749232121,3470,10107,6765.588293650793,43.17406628984581,2555,1805,2597,1834,0.0350520096772977,0,0,RES,P,12.0,P,2555.0,1805.0,2597.0,1834.0,P,F1,1,5
17,23,2581.345987920621,5161.330457290768,1159,28.09809234373153,55.82211178104343,0.8640822840326409,2492,6221,3904.006902502157,56.32051136131489,2557,5147,2611,5175,0.0028229165334862,0,0,RES,P,13.0,P,2557.0,5147.0,2611.0,5175.0,P,F1,1,5
18,24,2660.1631067961166,5064.736893203884,1030,27.904020699246484,49.36186310964098,0.8248887311914529,2616,5983,4268.443689320388,48.46648326421054,2641,5044,2676,5089,0.0047478260953922,0,0,RES,P,14.0,P,2641.0,5044.0,2676.0,5089.0,P,F1,1,5
19,25,2678.064489112228,1633.1139028475711,1194,31.032628141083087,49.14449032562363,0.7754109667166522,3754,9473,6485.206030150754,48.76474136094644,2663,1610,2694,1657,0.0221059491504463,0,0,RES,P,15.0,P,2663.0,1610.0,2694.0,1657.0,P,F1,1,5
20,26,2683.5615942028985,837.115036231884,1104,30.91676012740238,46.01115555898663,0.7406051092106352,2864,6783,4786.242753623188,46.647615158762406,2667,817,2701,859,0.0055849943014378,0,0,RES,P,16.0,P,2667.0,817.0,2701.0,859.0,P,F1,1,5
21,27,2685.721951219512,1136.7570731707317,1025,30.856988377846832,43.04958799302953,0.6973016601377334,2466,6541,4890.855609756098,43.26661530556788,2667,1118,2705,1156,0.0170956699672842,0,0,RES,P,17.0,P,2667.0,1118.0,2705.0,1156.0,P,F1,1,5
22,28,2912.514316012725,1835.7847295864265,943,27.63571686215852,43.54909267910303,0.7728508915043948,4225,10393,7220.2332979851535,43.9089968002003,2896,1816,2929,1856,0.01949617930043,0,0,RES,P,18.0,P,2896.0,1816.0,2929.0,1856.0,P,F1,1,5
23,29,2952.8508403361343,1498.9747899159663,476,17.092430734019306,37.93962886288442,0.892768075960022,2116,7893,5981.483193277311,37.21558813185679,2936,1488,2968,1514,0.0098466460203564,0,0,RES,N,19.0,N,2936.0,1488.0,2968.0,1514.0,N,F1,1,5
24,32,3071.888166449935,2733.5032509752928,769,21.854730655292716,48.30948521526255,0.8918201828166457,2197,10120,7929.641092327698,48.104053883222775,3059,2711,3085,2756,0.0462229254162833,0,0,RES,P,20.0,P,3059.0,2711.0,3103.0,2756.0,P,F1,1,5
25,33,3092.95818815331,2731.1428571428573,287,17.96018207899992,20.77330785072568,0.5024955638942441,3780,10199,8565.369337979095,21.95449840010015,3085,2722,3103,2741,0.0172099871593046,0,0,RES,N,20.0,P,3059.0,2711.0,3103.0,2756.0,N,F1,1,5
26,34,3189.762376237624,3760.4257425742576,202,15.629277902476357,17.24837041552932,0.4229978255287296,2979,8167,7127.643564356436,18.601075237738275,3182,3754,3199,3769,0.0084220673352112,0,0,RES,N,21.0,N,3182.0,3741.0,3199.0,3769.0,N,F1,1,5
27,35,3190.524861878453,3748.066298342541,181,13.867995439516784,17.241112021023884,0.5941473681471683,2812,8163,6931.116022099448,18.027756377319943,3183,3741,3199,3755,0.010057152572317,0,0,RES,N,21.0,N,3182.0,3741.0,3199.0,3769.0,N,F1,1,5
28,36,3252.3615903975992,605.6069017254314,1333,34.088249609353554,50.62773243760287,0.7393586553634668,3484,7182,5120.924981245312,51.62363799656123,3236,580,3270,631,0.00352026215903,0,0,RES,P,22.0,P,3236.0,580.0,3270.0,631.0,P,F1,1,5
29,37,3249.280555555556,343.9888888888889,360,18.71115011611535,25.34140996201792,0.6744039042853526,3881,6027,5440.413888888889,26.68332812825267,3238,335,3264,354,0.0007346997753587,0,0,RES,N,23.0,N,3238.0,335.0,3264.0,354.0,N,F1,1,5
30,38,3278.9083636363634,453.02472727272726,1375,33.2169841222783,54.45760828359132,0.7924319021868536,3687,6395,5091.032,55.47071299343465,3258,429,3302,476,0.006484152383429,0,0,RES,P,24.0,P,3258.0,429.0,3302.0,476.0,P,F1,1,5
31,39,3282.817543859649,554.246783625731,855,25.32551962037465,44.5325806979856,0.822547488938468,4014,6929,5102.488888888889,49.04079934095692,3269,532,3298,579,0.0055460517282601,0,0,RES,P,25.0,N,3269.0,511.0,3337.0,580.0,P,F1,1,5
32,40,3294.2987630827784,1296.456707897241,1051,26.798428323744663,50.60052117615436,0.8482426704070173,2452,7648,4704.899143672693,50.60632371551998,3274,1278,3319,1314,0.0144895428316705,0,0,RES,P,26.0,P,3274.0,1278.0,3319.0,1314.0,P,F1,1,5
33,41,3300.3995901639346,560.3954918032787,488,16.92067881059475,47.84034725323387,0.9353624931978736,4034,6137,5441.391393442623,42.95346318982906,3291,538,3309,580,0.0024750188316725,0,0,RES,N,25.0,N,3269.0,511.0,3337.0,580.0,N,F1,1,5
34,42,3312.594243268338,529.1569173630455,1077,26.622521135339795,53.62185420188224,0.8680445026981768,3769,6732,5176.7985143918295,52.32590180780452,3289,511,3337,546,0.0066309407251577,0,0,RES,P,25.0,N,3269.0,511.0,3337.0,580.0,P,F1,1,5
35,44,3334.126506024096,2834.132530120482,664,28.233346373624883,30.034981281499395,0.3411318780668235,4142,10355,7550.888554216867,31.064449134018133,3320,2820,3349,2850,0.0287947176214363,0,0,RES,N,27.0,N,3320.0,2820.0,3349.0,2850.0,N,F1,1,5
36,45,3366.15873015873,2688.9603174603176,126,11.125403469263052,14.722413495162812,0.6549433664678175,3616,9362,8027.857142857143,15.811388300841896,3360,2684,3375,2695,0.0172590063617028,0,0,RES,N,28.0,P,3360.0,2670.0,3404.0,2695.0,P,F1,1,5
37,46,3371.0949367088606,2680.3987341772154,158,14.46444691307478,16.311542792723344,0.4622274083844335,2864,9277,7609.702531645569,18.867962264113206,3361,2673,3378,2689,0.0294561637856421,0,0,RES,N,28.0,P,3360.0,2670.0,3404.0,2695.0,N,F1,1,5
38,47,3383.064864864865,2678.1513513513514,185,13.935957309132853,17.795037709151888,0.6218488652625815,3010,9203,7440.972972972973,19.72308292331602,3377,2670,3390,2687,0.0354503606182247,0,0,RES,N,28.0,P,3360.0,2670.0,3404.0,2695.0,N,F1,1,5
39,48,3395.120967741936,2682.173387096774,248,15.135089748037874,21.55460541541794,0.7120051030986345,2501,9377,7477.395161290323,23.08679276123039,3388,2671,3404,2693,0.0293125125670503,0,0,RES,N,28.0,P,3360.0,2670.0,3404.0,2695.0,N,F1,1,5
40,49,3594.465364120781,543.0523978685612,1126,31.277790527521976,48.74586032999101,0.7669974146410286,3550,6151,5021.269094138544,50.21951811795888,3575,522,3614,564,0.0043498122791987,0,0,RES,P,29.0,P,3575.0,522.0,3614.0,564.0,P,F1,1,5
41,50,3689.517657992565,1718.7304832713755,1076,26.035132528016725,53.42966932486524,0.8732465867958568,2389,7461,4846.187732342008,54.20332093147061,3671,1695,3712,1741,0.0084313302785989,0,0,RES,P,30.0,P,3671.0,1695.0,3712.0,1741.0,P,F1,1,5
42,51,3697.133528265107,630.667641325536,1026,35.53476402888981,38.59086890032767,0.3900172149715466,3243,5358,4450.151072124756,40.80441152620633,3678,611,3717,648,0.0027979451423443,0,0,RES,N,31.0,N,3678.0,586.0,3768.0,648.0,N,F1,1,5
43,52,3712.633779264214,603.5953177257525,598,23.29542180042325,34.145595700013686,0.7311301909115404,3229,5365,4189.620401337793,38.3275357934736,3701,586,3727,623,0.0038628943008557,0,0,RES,N,31.0,N,3678.0,586.0,3768.0,648.0,N,F1,1,5
44,53,3709.167883211679,1551.6715328467153,137,10.638326642757926,16.729030993374813,0.7717549211409187,2742,5354,4547.4525547445255,17.204650534085253,3703,1545,3716,1559,0.0042181423154703,0,0,RES,N,32.0,P,3703.0,1545.0,3754.0,1576.0,P,F1,1,5
45,54,3730.052173913044,1561.595652173913,920,26.406885076012426,45.57554119869468,0.8150368395856936,2415,6257,4229.259782608696,50.80354318352215,3704,1548,3754,1576,0.007428349078855,0,0,RES,P,32.0,P,3703.0,1545.0,3754.0,1576.0,N,F1,1,5
46,55,3724.133879781421,627.1448087431694,366,18.66062330891182,27.58653235425974,0.7364980977862451,3192,5280,4152.836065573771,31.016124838541646,3715,613,3735,642,0.0023549564047678,0,0,RES,N,31.0,N,3678.0,586.0,3768.0,648.0,N,F1,1,5
47,56,3740.955093099672,615.2267250821468,913,24.78404906382588,48.14120124879431,0.8572983475077778,2742,5459,3819.590361445783,50.92150822589606,3727,593,3757,641,0.0057838372529121,0,0,RES,P,31.0,N,3678.0,586.0,3768.0,648.0,P,F1,1,5
48,57,3758.5442477876095,623.1769911504425,452,18.181240324045103,46.61182438956882,0.9207909678126476,3748,5362,4768.904867256637,41.43669871020132,3749,601,3768,642,0.0013916522809999,0,0,RES,N,31.0,N,3678.0,586.0,3768.0,648.0,N,F1,1,5
49,58,3806.505692599621,649.5901328273245,1054,32.71300552163453,41.27289338751623,0.6097384739251988,2750,5824,4133.201138519924,43.32435804486894,3787,632,3828,668,0.0065471225221783,0,0,RES,P,33.0,P,3787.0,632.0,3828.0,668.0,P,F1,1,5
50,59,3829.069444444444,1812.388888888889,288,16.342137246095675,22.6591623112931,0.6927108480760539,2609,6935,5034.461805555556,23.08679276123039,3820,1802,3839,1824,0.0031475337994478,0,0,RES,N,34.0,N,3820.0,1802.0,3839.0,1824.0,N,F1,1,5
51,60,3924.9820948970455,4056.498657117279,1117,28.49771930402675,53.273808291871696,0.8448968443643128,3846,6748,5356.706356311549,54.589376255824725,3901,4043,3955,4075,0.0062556231533197,0,0,RES,P,35.0,P,3901.0,4043.0,3955.0,4075.0,P,F1,1,5
52,61,3974.030612244898,1162.248299319728,294,15.273735163847771,25.40657183648297,0.7991191964051404,3385,4875,4202.4455782312925,26.0768096208106,3966,1151,3983,1174,0.0007104011176529,0,0,RES,N,36.0,N,3966.0,1140.0,4043.0,1200.0,N,F1,1,5
53,64,3982.923076923077,1178.7435897435898,156,10.921203335668173,18.755954570120597,0.8129888462456795,3393,4685,4003.891025641026,18.68154169226941,3978,1170,3989,1188,0.0009935803287836,0,0,RES,N,36.0,N,3966.0,1140.0,4043.0,1200.0,N,F1,1,5
54,65,4009.930545182972,1163.503360716953,1339,39.38782690536491,72.09771910457883,0.8375819573661487,2864,5116,3814.563853622106,62.369864518050704,3982,1140,4043,1184,0.0007558850383214,0,0,RES,N,,,,,,,,F1,1,5
55,66,4001.7983050847456,1187.4915254237287,590,22.592667016070838,37.64252957162322,0.7998575207053181,3201,5484,4058.1050847457623,37.8021163428716,3988,1171,4020,1200,0.000698138003044,0,0,RES,N,36.0,N,3966.0,1140.0,4043.0,1200.0,N,F1,1,5
56,67,4024.64647887324,845.7605633802817,1420,34.9578735617179,52.69395314401226,0.7482530903475364,2798,5502,3779.9950704225353,56.04462507680822,4000,826,4054,866,0.0026259692813807,0,0,RES,P,37.0,P,4000.0,826.0,4054.0,866.0,P,F1,1,5
57,68,4052.1922365988903,1070.0101663585951,1082,35.45241643983587,41.197385217075656,0.5093657056933816,2529,5204,3613.899260628466,44.27188724235731,4035,1048,4074,1090,0.0040385214668825,0,0,RES,P,38.0,N,4035.0,1048.0,4079.0,1118.0,P,F1,1,5
58,69,4058.8275862068967,1102.889055472264,667,21.777846592011976,41.64982601356211,0.8524065157032384,2118,5277,3551.833583208396,44.10215414239989,4042,1087,4079,1118,0.0060787661204984,0,0,RES,N,38.0,N,4035.0,1048.0,4079.0,1118.0,N,F1,1,5
59,70,4109.547557840617,894.4935732647815,1167,30.41111805280281,49.67397794714285,0.7906919058191683,2694,5313,3652.826906598115,51.62363799656123,4086,877,4137,910,0.0029056829101595,0,0,RES,P,39.0,P,4086.0,877.0,4137.0,910.0,P,F1,1,5
60,72,4257.384615384615,1035.299773755656,884,25.849414624538888,43.96814347827088,0.8089246361208647,2215,4267,2982.2782805429865,45.60701700396552,4237,1021,4281,1050,0.0025729367805307,0,0,RES,P,40.0,P,4237.0,1021.0,4281.0,1050.0,P,F1,1,5
61,73,4274.362957430919,4162.403286034354,1339,35.42819318303506,49.29797072586994,0.6953676411021336,3609,6763,5333.314413741598,51.47815070493501,4254,4141,4297,4188,0.0062775053666026,0,0,RES,P,41.0,P,4254.0,4141.0,4297.0,4188.0,P,F1,1,5
62,76,4302.838065194532,1089.9726603575184,951,27.494685187795987,44.5598857873889,0.786941408299804,2029,4759,2885.01261829653,45.5411901469428,4282,1076,4325,1105,0.0027192972503757,0,0,RES,P,42.0,P,4282.0,1076.0,4344.0,1123.0,P,F1,1,5
63,77,4332.655813953488,1109.346511627907,430,18.89766237417722,29.29547060559145,0.7641225262887184,2108,4947,3131.886046511628,30.01666203960727,4321,1096,4344,1123,0.0019297270675691,0,0,RES,N,42.0,P,4282.0,1076.0,4344.0,1123.0,N,F1,1,5
64,78,4383.831055900621,1379.2012422360249,805,21.70654988422892,47.4365406749814,0.8891626239833186,1728,4490,2593.213664596273,48.83646178829912,4373,1356,4395,1404,0.0030890001943803,0,0,RES,P,43.0,P,4373.0,1356.0,4395.0,1404.0,P,F1,1,5
65,79,4391.05,1170.63375,800,29.51052451055771,35.561815450167515,0.5580052757659201,1891,4659,2775.53625,36.6742416417845,4375,1152,4406,1188,0.001778020416856,0,0,RES,P,44.0,P,4375.0,1152.0,4406.0,1188.0,P,F1,1,5
66,80,4434.635714285714,1409.1357142857144,840,22.605958921583305,47.55868850723499,0.8798088653852282,1659,4274,2598.2940476190474,49.04079934095692,4422,1386,4449,1432,0.002912814236735,0,0,RES,P,45.0,P,4422.0,1386.0,4449.0,1432.0,P,F1,1,5
67,81,4516.267496111976,3807.451788491446,1286,33.63571779567052,49.323549904053614,0.7314078131648086,3127,6293,4503.52799377916,51.62363799656123,4497,3784,4537,3832,0.0059141838409557,0,0,RES,P,46.0,P,4497.0,3784.0,4537.0,3832.0,P,F1,1,5
68,82,4517.860228716646,1495.0914866581957,787,21.70159468791313,46.81830719141517,0.8860822902272893,1567,3909,2354.146124523507,47.265209192385896,4507,1472,4530,1519,0.0019553598012873,0,0,RES,P,47.0,P,4507.0,1472.0,4530.0,1519.0,P,F1,1,5
69,83,4568.91377245509,1509.4670658682635,835,22.383947388860665,48.0214629629446,0.8847194988244161,1510,3683,2239.729341317365,48.54894437575342,4549,1493,4590,1526,0.00186720344781,0,0,RES,P,48.0,P,4549.0,1493.0,4590.0,1526.0,P,F1,1,5
70,84,4593.244019138756,1645.5996810207337,627,19.216226894100103,46.72131950114738,0.9115024649379332,1303,3794,2325.1754385964914,46.32493928760188,4581,1626,4612,1665,0.0012381520085968,0,0,RES,N,49.0,N,4581.0,1598.0,4653.0,1665.0,N,F1,1,5
71,85,4611.719806763285,1630.2946859903382,828,22.67057909918995,47.38819283193076,0.8781412609202738,1470,3966,2169.309178743961,48.05205510693585,4599,1607,4626,1654,0.0017000685735411,0,0,RES,P,49.0,N,4581.0,1598.0,4653.0,1665.0,P,F1,1,5
72,86,4634.712626995646,1615.6821480406386,689,22.194144297615352,40.833909055956205,0.8393946625217086,1350,3974,2214.6052249637155,42.941821107167776,4620,1598,4653,1636,0.0017206066182904,0,0,RES,N,49.0,N,4581.0,1598.0,4653.0,1665.0,N,F1,1,5
73,91,4712.107512953368,1631.1476683937824,772,22.09944471717444,46.31647027120948,0.8788272504259417,1120,4122,2024.2098445595852,49.51767361255979,4696,1611,4733,1651,0.0014247512189393,0,0,RES,P,50.0,P,4696.0,1611.0,4733.0,1651.0,P,F1,1,5
0,3,1296.3807531380753,3584.5669456066944,478,19.09925464088191,32.34759568274228,0.8070828877971512,3018,9717,7394.6820083682,33.24154027718932,1286,3569,1307,3600,0.0305893380443056,0,0,RES,N,1.0,N,1286.0,3569.0,1307.0,3600.0,N,F3,1,1
1,4,1571.6738636363636,3471.503409090909,880,18.0505311783834,72.39000388880486,0.9684131354041384,5796,11448,9108.940909090908,68.96375859826666,1541,3451,1601,3489,0.0154903713343207,0,0,RES,N,2.0,N,1541.0,3451.0,1663.0,3489.0,N,F3,1,1
2,5,1629.9066820276498,3480.415898617512,868,16.52805779860411,69.13427343472519,0.9710018828072462,6997,10950,9285.491935483871,62.96824596572466,1601,3473,1663,3489,0.0118454579575557,0,0,RES,N,2.0,N,1541.0,3451.0,1663.0,3489.0,N,F3,1,1
3,6,1625.813432835821,3765.92039800995,402,21.11572375054049,24.415867312475537,0.5020542798173374,5085,9690,7938.348258706467,25.632011235952596,1615,3755,1637,3779,0.0163285002804623,0,0,RES,N,3.0,N,1615.0,3755.0,1637.0,3779.0,N,F3,1,1
4,7,1707.6251851851853,3932.371851851852,675,21.73872534574973,40.840124992072695,0.8465630777929034,2627,9381,6502.842962962963,41.67733196834941,1692,3913,1721,3949,0.0451942366363276,0,0,RES,N,4.0,P,1692.0,3913.0,1729.0,3967.0,P,F3,1,1
5,8,1717.7339449541284,3955.6207951070337,327,17.528436555861123,24.821308670261608,0.708027334477786,5040,9383,7572.122324159021,25.612496949731398,1707,3945,1729,3967,0.0078621084729336,0,0,RES,N,4.0,P,1692.0,3913.0,1729.0,3967.0,N,F3,1,1
6,9,1816.6562995874328,4856.927642018407,3151,22.26019105986056,201.49119201419688,0.9938786541288316,2791,9455,6553.087273881308,179.28747864811976,1763,4786,1882,4929,0.0324883200731237,0,0,RES,N,5.0,N,1763.0,4786.0,1882.0,4929.0,N,F3,1,1
7,10,1816.3088372093025,4983.506976744186,1075,30.36691730635925,45.31551126030743,0.7422510461065629,4161,9034,7056.826976744186,46.09772228646444,1799,4963,1834,5005,0.0116673271320958,0,0,RES,P,6.0,N,1799.0,4951.0,1857.0,5005.0,P,F3,1,1
8,11,1824.8,5057.525821596244,1065,27.52036799925032,51.667620386053606,0.8463403680426723,2413,9042,6814.435680751174,51.35172830587107,1811,5032,1841,5083,0.0098502294860063,0,0,RES,P,7.0,N,1811.0,5020.0,1876.0,5083.0,P,F3,1,1
9,12,1838.3268765133173,5031.089588377724,413,22.301644633034748,24.33054485192776,0.399780322039759,2831,8382,6335.559322033899,25.495097567963924,1827,5020,1851,5045,0.0187026299145296,0,0,RES,N,7.0,N,1811.0,5020.0,1876.0,5083.0,N,F3,1,1
10,13,1844.9296028880867,4966.974729241877,554,22.48584847432192,32.63850238289745,0.7248219089241156,4184,9241,6877.285198555956,32.7566787083184,1831,4951,1857,4982,0.0227578320772022,0,0,RES,N,6.0,N,1799.0,4951.0,1857.0,5005.0,N,F3,1,1
11,14,1843.8059701492537,4340.085820895522,268,17.300909582721502,20.07642399126432,0.50732882967644,4506,8289,6990.425373134329,21.54065922853801,1835,4332,1855,4349,0.0068076837723932,0,0,RES,N,8.0,N,1835.0,4332.0,1855.0,4349.0,N,F3,1,1
12,15,1856.6101694915253,5069.760104302477,767,25.18877291093828,39.24162147549454,0.7667974037173054,4249,8902,6590.792698826597,39.21734310225516,1839,5058,1876,5082,0.0137175868784989,0,0,RES,P,7.0,N,1811.0,5020.0,1876.0,5083.0,P,F3,1,1
13,16,1850.3273542600896,5046.145739910314,446,21.638394956036404,28.135544367746157,0.6391563555714316,4913,9081,7166.582959641256,30.083217912982647,1837,5030,1862,5058,0.005098642424898,0,0,RES,N,7.0,N,1811.0,5020.0,1876.0,5083.0,N,F3,1,1
14,17,1901.0571725571729,5023.39604989605,962,28.87765997964759,43.2694148247937,0.7447066261474432,4546,8883,7066.596673596674,44.94441010848846,1885,5003,1916,5044,0.005735757668358,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
15,18,1907.692307692308,5094.815384615385,520,20.777550078092432,32.971121195232406,0.776453779499717,2346,7866,5444.469230769231,33.12099032335839,1894,5079,1920,5109,0.0193271067686296,0,0,RES,N,9.0,N,1885.0,4980.0,1984.0,5113.0,N,F3,1,1
16,19,1915.4309278350515,5052.543298969073,970,29.5437749720132,42.56806868377895,0.7199402319688687,3059,8924,6674.154639175258,46.51881339845203,1895,5036,1937,5069,0.0098958181761489,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
17,20,1927.901098901099,5020.4197802197805,910,27.60501483056873,43.33440576404706,0.7708447628704623,3370,8886,6753.153846153846,43.68065933568311,1915,4998,1945,5040,0.0084904969656771,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
18,21,1923.053672316384,5075.906779661017,354,20.46407883273476,23.706709956333203,0.5048298944445332,7784,8575,8019.087570621469,27.018512172212592,1911,5066,1933,5088,0.0,0,0,RES,N,9.0,N,1885.0,4980.0,1984.0,5113.0,N,F3,1,1
19,22,1927.9142300194933,5100.9473684210525,513,25.365026868742525,26.994064303900792,0.342131691034879,3267,8389,6078.054580896686,29.966648127543397,1914,5088,1942,5113,0.0093620472767116,0,0,RES,N,9.0,N,1885.0,4980.0,1984.0,5113.0,N,F3,1,1
20,23,1944.398936170213,5084.648936170212,564,25.06873270909047,33.18940734892783,0.6553523566201991,5509,8695,7887.08865248227,36.23534186398688,1932,5071,1958,5103,0.00141838027375,0,0,RES,N,9.0,N,1885.0,4980.0,1984.0,5113.0,N,F3,1,1
21,24,1945.9932038834952,5000.773786407767,1030,28.47481354413952,47.51421308049445,0.8005316805283789,4148,9218,6927.62427184466,46.61544808322666,1928,4980,1964,5025,0.0082697482132423,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
22,25,1946.9364640883975,5057.900552486188,724,28.24379166300559,34.360924629327144,0.5695248054502249,3543,8921,6832.609116022099,37.33630940518894,1931,5037,1962,5073,0.0093895675480436,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
23,29,1954.824,4591.868,250,14.220390971343912,24.113358965978183,0.8075998756746336,3335,7697,5956.664,23.853720883753127,1945,4583,1966,4602,0.0141237973544295,0,0,RES,N,10.0,N,1945.0,4569.0,1966.0,4602.0,N,F3,1,1
24,30,1965.7753846153848,5037.604102564103,975,27.428790683106733,46.751868639456426,0.8098125883878176,4634,9170,6963.406153846154,46.400431032480725,1946,5019,1984,5058,0.0091680624111309,0,0,RES,P,9.0,N,1885.0,4980.0,1984.0,5113.0,P,F3,1,1
25,31,1957.5984251968505,4578.590551181103,254,18.56534530852532,19.27306954851068,0.2685020550235451,3569,7188,6146.476377952756,21.633307652783937,1946,4569,1966,4589,0.0121152401191704,0,0,RES,N,10.0,N,1945.0,4569.0,1966.0,4602.0,N,F3,1,1
26,32,1982.878048780488,4685.489972899729,1845,32.73256879983115,75.01697062362939,0.8997840379710038,3819,8810,6059.29918699187,72.56721022610694,1949,4670,2020,4703,0.0052650773252956,0,0,RES,N,11.0,N,1949.0,4632.0,2055.0,4703.0,N,F3,1,1
27,34,1967.636363636364,4540.393939393939,330,18.60150198808598,24.2097641892194,0.640033390875782,3427,8360,6223.839393939394,27.51363298439521,1956,4529,1977,4555,0.0146903618262249,0,0,RES,N,12.0,N,1956.0,4529.0,1977.0,4555.0,N,F3,1,1
28,35,1982.3886462882097,4484.484716157205,229,16.462932100896477,18.80354296858368,0.483176661232408,5526,8485,7164.218340611354,21.095023109728988,1974,4474,1992,4493,0.0012476999151247,0,0,RES,N,13.0,N,1974.0,4474.0,1992.0,4493.0,N,F3,1,1
29,36,2000.0078023407025,4662.700910273082,769,20.63949626581595,48.66361285102269,0.9056032583841211,3672,8605,5985.085825747724,47.51841748206689,1978,4653,2025,4674,0.0019507189749033,0,0,RES,P,11.0,N,1949.0,4632.0,2055.0,4703.0,P,F3,1,1
30,37,1991.109131403118,4982.167037861916,449,17.807249932008254,33.15486124760901,0.8435229182793137,3644,9287,6763.904231625836,33.24154027718932,1979,4966,2002,4997,0.0242870362050195,0,0,RES,N,14.0,N,1979.0,4966.0,2002.0,4997.0,N,F3,1,1
